Game.Id,Period,Time,Scorer,Assist.1,Assist.2,TeamId,Note,season,SQ
4152,3,916,2089,1218,1570,7,ES,68,NA
4152,3,1039,1361,1124,1572,7,ES,68,NA
4163,1,130,1718,1751,NA,17,ES,68,NA
4163,2,494,1574,1359,1778,17,ES,68,NA
4163,2,752,1346,1035,1712,3,ES,68,NA
4163,3,935,1751,1915,1718,17,ES,68,NA
4163,3,1197,1718,1751,1829,17,"ES, ENG",68,NA
4172,1,88,1547,1702,1111,2,ES,68,NA
4172,1,288,1434,1184,1747,2,PP,68,NA
4172,2,63,1184,1702,1747,2,PP,68,NA
4172,2,551,1460,1550,1877,0,ES,68,NA
4172,3,436,1569,1702,1604,2,ES,68,NA
4172,3,790,1557,1786,1711,0,ES,68,NA
4172,3,1164,1783,1604,1394,2,ES,68,NA
4201,1,684,1155,1829,1458,17,PP,68,NA
4201,3,197,1703,1229,1677,16,ES,68,NA
4201,3,527,1778,1155,NA,17,ES,68,NA
4201,3,610,1677,1703,NA,16,ES,68,NA
4201,3,761,1696,1311,1577,16,ES,68,NA
4168,1,559,1066,1397,1844,15,ES,68,NA
4168,2,310,1582,1092,1169,15,ES,68,NA
4168,2,364,1449,NA,NA,15,ES,68,NA
4168,3,13,1196,1865,1272,5,PP,68,NA
4168,3,137,1238,1272,1518,5,ES,68,NA
4168,3,1133,1154,1844,1169,15,"ES, ENG",68,NA
4164,1,655,1537,1353,1532,6,ES,68,NA
4164,1,773,1436,1546,1804,1,ES,68,NA
4164,2,213,1306,1264,1609,6,ES,68,NA
4164,2,276,1059,2109,1146,1,ES,68,NA
4164,2,366,1140,NA,NA,6,ES,68,NA
4164,2,467,1291,1481,1869,6,ES,68,NA
4164,2,500,1159,1075,2108,1,ES,68,NA
4164,3,192,1353,1444,2093,6,ES,68,NA
4164,3,226,1353,1444,1537,6,ES,68,NA
4164,3,712,1353,1067,1532,6,ES,68,NA
4164,3,790,2111,2109,1146,1,ES,68,NA
4164,3,893,2093,1869,1481,6,ES,68,NA
4288,1,222,1118,1122,1624,14,ES,68,NA
4288,2,314,1118,1122,NA,14,ES,68,NA
4182,1,1058,1155,1814,1233,17,ES,68,NA
4182,1,1195,1604,1590,1547,2,SH,68,NA
4182,2,353,1547,1747,1783,2,ES,68,NA
4182,2,738,1574,1778,1155,17,ES,68,NA
4182,3,423,1718,1748,1915,17,SH,68,NA
4182,3,876,1783,1604,NA,2,ES,68,NA
4182,3,1152,2012,1604,1547,2,ES,68,NA
4169,1,302,1641,1202,1817,8,SH,68,NA
4169,1,406,1226,1336,1323,5,PP,68,NA
4169,1,445,1518,1196,NA,5,ES,68,NA
4169,1,596,1594,1787,1494,8,ES,68,NA
4169,1,933,1320,1018,1202,8,PP,68,NA
4169,1,1066,1594,1641,1202,8,ES,68,NA
4169,2,353,1483,1518,1490,5,ES,68,NA
4169,2,885,1320,1875,1994,8,ES,68,NA
4169,3,357,1018,1320,1641,8,SH,68,NA
4169,3,701,1817,1771,1994,8,ES,68,NA
4169,3,1188,1257,1492,1787,8,ES,68,NA
4192,1,424,1873,1992,1255,9,ES,68,NA
4192,1,655,1239,1148,1873,9,PP,68,NA
4192,2,733,1649,1421,1400,4,ES,68,NA
4192,3,667,1676,1408,1622,4,ES,68,NA
4192,3,763,1324,1700,1758,9,ES,68,NA
4192,3,1079,1453,1700,1255,9,ES,68,NA
4192,3,1116,1148,1992,1873,9,"ES, ENG",68,NA
4192,3,1178,1193,1510,1649,4,ES,68,NA
4171,1,129,1225,1372,1303,3,ES,68,NA
4171,1,253,1346,1213,1876,3,ES,68,NA
4171,2,38,2109,1801,1059,1,ES,68,NA
4171,2,553,2111,1576,1803,1,SH,68,NA
4171,2,837,1146,1159,1576,1,ES,68,NA
4171,2,980,2109,NA,NA,1,ES,68,NA
4171,3,276,1035,1712,1346,3,ES,68,NA
4171,3,1091,1035,1352,1393,3,PP,68,NA
4171,OT1,185,1665,1876,1346,3,ES,68,NA
4179,1,1136,1298,1597,1893,14,ES,68,NA
4179,2,209,1597,1118,1893,14,ES,68,NA
4179,2,253,1419,1118,1624,14,ES,68,NA
4179,3,183,1869,1291,1532,6,ES,68,NA
4179,3,347,1847,1298,1727,14,ES,68,NA
4179,3,414,1871,1792,1893,14,ES,68,NA
4306,1,25,1239,1992,1873,9,ES,68,NA
4306,1,190,1992,1308,1255,9,ES,68,NA
4306,1,340,1412,1048,1460,0,PP,68,NA
4306,1,1142,1460,1698,1048,0,ES,68,NA
4306,2,399,1745,1416,1255,9,ES,68,NA
4306,2,426,1412,1460,1698,0,ES,68,NA
4306,2,870,1412,1550,1786,0,ES,68,NA
4306,3,176,1324,1637,1700,9,ES,68,NA
4170,3,150,1690,1229,NA,16,PP,68,NA
4170,3,748,1200,1311,1215,16,ES,68,NA
4170,3,1044,1582,1244,1563,15,PP,68,NA
4156,1,9,1483,1226,1196,5,ES,68,NA
4156,1,942,2089,1218,1176,7,ES,68,NA
4156,1,982,1523,NA,NA,5,ES,68,NA
4156,2,1132,1361,1656,1309,7,ES,68,NA
4156,3,840,1483,1238,1336,5,PP,68,NA
4156,3,953,1554,1726,1344,7,ES,68,NA
4156,3,1153,1361,1176,1479,7,ES,68,NA
4176,1,15,1479,1554,1717,7,ES,68,NA
4176,1,1026,1717,1176,1344,7,ES,68,NA
4176,2,122,1393,1657,NA,3,ES,68,NA
4176,3,451,1035,1213,1346,3,ES,68,NA
4176,3,839,1479,1176,1717,7,ES,68,NA
4176,3,1034,2089,NA,NA,7,ES,68,NA
4176,3,1173,1726,NA,NA,7,"ES, ENG",68,NA
4210,1,228,1264,NA,NA,6,ES,68,NA
4210,1,619,1215,1703,1200,16,PP,68,NA
4210,1,682,1316,1532,1306,6,ES,68,NA
4210,2,563,1215,1703,1200,16,PP,68,NA
4210,2,792,1214,1678,1703,16,PP,68,NA
4210,2,961,1869,1291,1481,6,ES,68,NA
4191,1,477,1622,1676,1408,4,ES,68,NA
4191,2,125,1622,1601,1408,4,ES,68,NA
4191,2,267,1676,1408,1622,4,ES,68,NA
4178,1,600,1494,1875,1018,8,SH,68,NA
4178,1,884,1817,1551,1257,8,ES,68,NA
4178,2,424,1346,1225,1388,3,ES,68,NA
4178,2,485,1875,1202,1551,8,ES,68,NA
4178,2,1145,1551,1594,1787,8,ES,68,NA
4173,1,393,1523,1323,1336,5,ES,68,NA
4173,1,503,1518,1238,1272,5,ES,68,NA
4173,1,561,1854,1865,1423,5,ES,68,NA
4173,2,102,1483,1523,1226,5,SH,68,NA
4173,2,1197,1854,1423,1490,5,ES,68,NA
4173,3,674,1483,1196,1226,5,ES,68,NA
4173,3,858,1483,1238,1226,5,PP,68,NA
4198,1,930,1605,2097,1152,2,ES,68,NA
4198,2,370,1698,NA,NA,0,ES,68,NA
4198,3,52,1605,2097,1590,2,ES,68,NA
4198,3,674,1698,1460,1412,0,ES,68,NA
4198,3,819,1462,1531,1048,0,ES,68,NA
4198,3,1195,1531,1348,1048,0,"ES, ENG",68,NA
4180,1,87,1146,2109,1804,1,ES,68,NA
4180,1,367,1436,2108,1546,1,ES,68,NA
4180,1,394,2108,1546,1159,1,ES,68,NA
4180,2,37,1492,1875,1494,8,ES,68,NA
4180,2,459,1018,1641,1320,8,SH,68,NA
4180,2,643,1018,1641,1494,8,ES,68,NA
4180,2,775,1817,1492,1257,8,ES,68,NA
4180,2,1154,1576,1591,1666,1,ES,68,NA
4180,3,276,1594,1994,1787,8,ES,68,NA
4180,3,298,1787,1594,1994,8,ES,68,NA
4258,1,358,1260,1311,1696,16,ES,68,NA
4258,1,1028,1428,1847,1068,14,ES,68,NA
4258,1,1172,1118,1122,1419,14,ES,68,NA
4258,2,30,1577,1133,1311,16,ES,68,NA
4258,2,358,1463,1260,1690,16,SH,68,NA
4258,2,414,1597,1893,1457,14,ES,68,NA
4258,2,559,1311,1463,1214,16,ES,68,NA
4258,2,595,1068,1847,1871,14,ES,68,NA
4258,2,855,1215,1229,NA,16,PP,68,NA
4258,2,1093,1122,1118,1624,14,ES,68,NA
4258,3,182,1871,1893,1597,14,ES,68,NA
4258,3,871,1298,1893,1727,14,ES,68,NA
4258,3,1161,1457,1122,1118,14,"ES, ENG",68,NA
4206,1,51,1718,1751,1458,17,ES,68,NA
4206,1,967,1748,1251,1233,17,ES,68,NA
4206,2,1131,1146,1804,1059,1,ES,68,NA
4206,3,249,1591,2111,1576,1,ES,68,NA
4206,3,391,1576,2111,NA,1,ES,68,NA
4167,1,49,1111,1184,1434,2,ES,68,NA
4167,2,26,1609,1140,1264,6,ES,68,NA
4167,3,861,1152,1111,1434,2,ES,68,NA
4289,1,41,1717,1570,1479,7,ES,68,NA
4289,1,137,1124,1361,1309,7,ES,68,NA
4289,1,741,1758,1745,1525,9,PP,68,NA
4289,3,177,1255,1873,1239,9,PP,68,NA
4289,3,209,2089,1726,1344,7,ES,68,NA
4186,1,1081,1122,1457,NA,14,ES,68,NA
4186,2,397,1118,1624,1727,14,PP,68,NA
4186,2,579,1408,1400,1676,4,PP,68,NA
4186,2,731,1510,1649,1680,4,ES,68,NA
4186,3,139,1597,1298,1893,14,ES,68,NA
4186,3,708,1649,1510,1931,4,ES,68,NA
4186,3,839,1122,1118,1068,14,ES,68,NA
4186,3,1175,1931,1676,1600,4,ES,68,NA
4187,1,847,1066,1563,1244,15,ES,68,NA
4187,2,317,1629,1397,1844,15,ES,68,NA
4187,2,584,1462,1531,1178,0,ES,68,NA
4187,3,1116,1412,1698,1048,0,PP,68,NA
4187,OT1,241,1786,1462,1048,0,ES,68,NA
4284,1,309,1118,1847,1122,14,PP,68,NA
4284,1,954,1727,1118,1122,14,ES,68,NA
4284,2,87,1298,1893,1457,14,ES,68,NA
4284,2,925,1298,1893,1597,14,ES,68,NA
4284,3,399,1873,1992,1148,9,ES,68,NA
4284,3,563,1298,1122,1871,14,SH,68,NA
4237,1,153,1703,1677,NA,16,ES,68,NA
4237,1,908,1353,1444,2093,6,ES,68,NA
4237,2,414,1311,1200,1260,16,ES,68,NA
4237,2,594,1631,1609,1306,6,ES,68,NA
4237,2,854,1463,1703,NA,16,SH,68,NA
4237,2,895,1353,1481,1316,6,PP,68,NA
4237,3,944,1869,1291,1481,6,ES,68,NA
4203,1,21,1829,1458,1718,17,PP,68,NA
4203,1,277,1751,1458,1778,17,ES,68,NA
4203,1,303,1829,1574,1155,17,ES,68,NA
4203,1,588,1574,1359,1155,17,ES,68,NA
4203,1,795,1035,1665,NA,3,ES,68,NA
4203,2,1090,1825,1352,1665,3,ES,68,NA
4203,2,1196,1778,1915,1359,17,ES,68,NA
4175,1,536,1990,1865,1854,5,ES,68,NA
4175,1,611,1563,1493,1092,15,ES,68,NA
4175,1,749,1238,1518,1196,5,ES,68,NA
4175,2,272,1154,1824,1629,15,ES,68,NA
4175,2,291,1323,1483,1226,5,ES,68,NA
4175,2,1071,1226,1196,1323,5,ES,68,NA
4175,3,263,1490,1854,1272,5,ES,68,NA
4181,1,1076,1146,2109,2111,1,ES,68,NA
4181,2,127,1275,1408,1887,4,ES,68,NA
4181,2,370,1676,1622,1421,4,ES,68,NA
4181,2,870,2109,1059,1146,1,ES,68,NA
4181,3,617,1666,2109,1146,1,ES,68,NA
4181,3,683,1510,NA,NA,4,ES,68,NA
4181,OT1,164,1622,1275,1400,4,ES,68,NA
4205,1,328,1783,1747,1152,2,SH,68,NA
4205,3,377,1178,1531,1602,0,ES,68,NA
4205,3,413,1111,1702,1184,2,ES,68,NA
4205,3,1195,1460,1412,1877,0,ES,68,NA
4205,OT1,93,1178,1602,1462,0,ES,68,NA
4226,1,39,1320,1641,NA,8,ES,68,NA
4226,1,376,1717,1656,1361,7,PP,68,NA
4226,2,935,1717,1176,1554,7,PP,68,NA
4226,3,118,1594,1994,1018,8,ES,68,NA
4226,3,414,1554,1176,1504,7,ES,68,NA
4226,3,677,1717,1504,1176,7,ES,68,NA
4226,3,938,1641,1320,1494,8,SH,68,NA
4226,3,1199,1361,1479,1218,7,"ES, ENG",68,NA
4190,1,396,1550,1786,1488,0,ES,68,NA
4190,1,728,1877,1488,1602,0,ES,68,NA
4190,1,875,1178,1531,1462,0,ES,68,NA
4190,2,391,1412,1460,1877,0,ES,68,NA
4190,2,1066,1462,1178,1877,0,SH,68,NA
4190,3,1046,1035,NA,NA,3,SH,68,NA
4188,1,444,1169,1582,1092,15,ES,68,NA
4188,2,1200,1169,NA,NA,15,ES,68,NA
4188,3,411,1629,1092,1563,15,ES,68,NA
4235,1,432,1124,1570,1361,7,ES,68,NA
4235,1,1104,1184,1747,1702,2,PP,68,NA
4235,3,616,1717,1479,1554,7,ES,68,NA
4235,3,986,1309,1124,1361,7,ES,68,NA
4189,1,160,1854,NA,NA,5,ES,68,NA
4189,2,210,1641,1875,1787,8,ES,68,NA
4189,2,398,1336,NA,NA,5,ES,68,NA
4189,2,594,1483,1336,1226,5,PP,68,NA
4189,2,611,1854,1865,1423,5,ES,68,NA
4189,2,999,1688,1551,1202,8,ES,68,NA
4189,2,1123,1018,1875,1641,8,ES,68,NA
4204,1,501,1622,1400,1193,4,ES,68,NA
4204,1,639,1676,NA,NA,4,PP,68,NA
4204,2,862,1400,1408,1622,4,PP,68,NA
4204,3,734,1696,1311,1577,16,ES,68,NA
4247,2,106,1233,1748,1448,17,ES,68,NA
4247,2,1000,1718,1458,1915,17,ES,68,NA
4247,3,460,1718,1448,1748,17,ES,68,NA
4247,3,1083,1118,1624,NA,14,ES,68,NA
4265,1,812,1726,1504,1344,7,ES,68,NA
4265,2,1017,1176,1504,1717,7,ES,68,NA
4265,2,1081,1546,2109,NA,1,ES,68,NA
4265,3,1160,2089,1570,1726,7,PP,68,NA
4196,1,575,1483,1226,1523,5,ES,68,NA
4196,1,879,1412,1460,1348,0,PP,68,NA
4196,1,1034,1272,1087,1238,5,ES,68,NA
4196,1,1142,1460,NA,NA,0,ES,68,NA
4196,2,106,1178,1462,1348,0,SH,68,NA
4196,2,867,1462,1531,1178,0,ES,68,NA
4196,2,1027,1048,1178,1602,0,ES,68,NA
4196,2,1198,1460,1348,1877,0,ES,68,NA
4215,1,51,1992,1148,1239,9,ES,68,NA
4215,1,1041,1148,1992,1873,9,ES,68,NA
4215,2,58,1291,1869,1067,6,ES,68,NA
4215,2,557,1869,1353,1532,6,ES,68,NA
4215,3,220,1291,1869,1481,6,ES,68,NA
4215,3,1050,1453,NA,NA,9,ES,68,NA
4293,1,105,1778,1155,1359,17,ES,68,NA
4293,1,725,1159,1546,2108,1,ES,68,NA
4293,2,841,1718,1155,1458,17,PP,68,NA
4293,3,468,1059,2109,1159,1,PP,68,NA
4293,3,1013,1159,2111,1059,1,PP,68,NA
4293,3,1180,1458,1718,1233,17,ES,68,NA
4218,1,282,1873,1148,1992,9,ES,68,NA
4218,1,468,1676,1622,1275,4,ES,68,NA
4218,1,610,1148,NA,NA,9,ES,68,NA
4218,1,829,1416,1873,1255,9,ES,68,NA
4218,1,964,1873,1148,1308,9,ES,68,NA
4218,1,1117,1525,1700,1758,9,ES,68,NA
4218,2,165,1148,1239,1992,9,PP,68,NA
4218,3,804,1700,1758,1944,9,ES,68,NA
4218,3,1117,1992,1944,1758,9,ES,68,NA
4184,1,51,1604,1783,1773,2,ES,68,NA
4184,1,127,1629,1154,1397,15,ES,68,NA
4184,1,240,1629,1397,1844,15,ES,68,NA
4184,1,256,1747,1773,1604,2,ES,68,NA
4184,1,887,1605,2097,NA,2,ES,68,NA
4184,1,1017,1205,1169,1582,15,ES,68,NA
4184,2,463,1563,1582,1092,15,ES,68,NA
4184,2,523,1394,2097,1773,2,ES,68,NA
4184,3,223,1152,1590,1783,2,ES,68,NA
4184,3,1161,1152,1111,1434,2,"ES, ENG",68,NA
4238,1,689,1067,1532,1481,6,ES,68,NA
4238,1,959,1320,1018,1641,8,PP,68,NA
4238,2,540,1875,1320,1994,8,ES,68,NA
4238,2,1003,1353,NA,NA,6,ES,68,NA
4238,2,1055,1609,1631,1306,6,ES,68,NA
4238,3,661,1869,1291,1264,6,ES,68,NA
4238,3,817,1444,1353,1067,6,ES,68,NA
4227,1,39,1200,1690,1677,16,ES,68,NA
4227,1,414,1303,NA,NA,3,ES,68,NA
4227,2,86,1200,1677,1229,16,ES,68,NA
4227,2,460,1229,1703,1215,16,PP,68,NA
4227,3,170,1229,1677,1133,16,ES,68,NA
4227,3,295,1703,1215,1260,16,ES,68,NA
4227,3,1199,1352,NA,NA,3,ES,68,NA
4212,1,29,1306,1631,1316,6,PP,68,NA
4212,1,142,1698,NA,NA,0,ES,68,NA
4212,1,1199,1444,1537,NA,6,ES,68,NA
4212,2,270,1178,1557,1711,0,ES,68,NA
4212,2,528,1698,1178,1462,0,ES,68,NA
4212,2,556,1291,1481,1869,6,ES,68,NA
4212,2,744,1178,1462,1557,0,ES,68,NA
4212,3,576,2093,1291,1316,6,ES,68,NA
4211,1,329,1700,1944,1637,9,ES,68,NA
4211,1,387,1844,1066,1824,15,ES,68,NA
4211,1,705,1700,NA,NA,9,PP,68,NA
4211,1,1199,1873,NA,NA,9,ES,68,NA
4211,3,1152,1700,1308,1745,9,"ES, ENG",68,NA
4200,1,375,1854,1323,1336,5,ES,68,NA
4200,1,497,1727,1428,1419,14,ES,68,NA
4200,1,561,1122,1624,1118,14,ES,68,NA
4200,1,939,1483,1226,1323,5,PP,68,NA
4200,3,327,1196,1483,1323,5,ES,68,NA
4200,3,386,1122,1624,1118,14,ES,68,NA
4200,3,815,1792,1871,1457,14,ES,68,NA
4200,3,1012,1272,1854,1490,5,ES,68,NA
4200,OT1,127,1727,1298,1624,14,ES,68,NA
4194,1,720,1215,1228,1463,16,ES,68,NA
4194,1,770,1200,1677,1215,16,ES,68,NA
4194,2,375,1336,1226,NA,5,PP,68,NA
4194,3,213,1272,1518,1336,5,ES,68,NA
4194,3,826,1483,1865,1336,5,ES,68,NA
4213,3,405,1875,1641,1688,8,ES,68,NA
4213,3,472,1412,1460,1698,0,ES,68,NA
4213,3,871,1594,1202,1817,8,ES,68,NA
4195,2,57,1666,1546,2109,1,ES,68,NA
4195,2,702,2109,1075,1436,1,PP,68,NA
4195,2,1087,2109,1059,1576,1,ES,68,NA
4312,2,419,1751,NA,NA,17,ES,68,NA
4312,2,956,1233,1718,NA,17,PP,68,NA
4312,2,1043,1309,1504,1361,7,ES,68,NA
4312,2,1196,1778,1155,1915,17,ES,68,NA
4312,3,863,1572,1479,1504,7,ES,68,NA
4224,1,609,1992,1239,1308,9,ES,68,NA
4224,2,126,1255,1148,1992,9,PP,68,NA
4224,2,136,1324,1525,1637,9,ES,68,NA
4224,2,482,1453,1416,1745,9,ES,68,NA
4224,2,602,1637,1525,1944,9,ES,68,NA
4224,3,244,1393,1352,1035,3,PP,68,NA
4230,2,49,1590,1747,1394,2,ES,68,NA
4230,2,308,2012,2097,1605,2,ES,68,NA
4230,2,915,1408,1387,1400,4,PP,68,NA
4230,3,657,1434,1747,1604,2,ES,68,NA
4325,2,396,1155,1574,1778,17,ES,68,NA
4325,2,654,1200,1678,1214,16,ES,68,NA
4325,2,681,1215,1703,1463,16,ES,68,NA
4325,3,742,1229,1690,1703,16,PP,68,NA
4325,3,912,1703,1677,1215,16,ES,68,NA
4325,3,1122,1251,NA,NA,17,ES,68,NA
4228,1,93,1665,1035,1876,3,ES,68,NA
4228,1,986,1225,1876,1372,3,ES,68,NA
4228,2,116,2097,2012,1111,2,ES,68,NA
4228,2,1017,2012,1604,1605,2,ES,68,NA
4228,3,493,1111,1152,1184,2,PP,68,NA
4228,3,1182,2012,1590,NA,2,"ES, ENG",68,NA
4199,1,691,1118,1624,1457,14,SH,68,NA
4199,1,984,1483,1323,1226,5,ES,68,NA
4199,1,1022,1597,1298,1893,14,ES,68,NA
4199,1,1074,1624,1118,1457,14,ES,68,NA
4199,2,788,1298,1893,1597,14,ES,68,NA
4199,2,824,1122,1419,1624,14,PP,68,NA
4199,3,1109,1597,NA,NA,14,ES,68,NA
4220,1,281,1436,1804,1146,1,ES,68,NA
4220,2,565,1582,1449,1205,15,ES,68,NA
4220,2,773,2109,1059,1146,1,ES,68,NA
4220,3,495,1629,NA,NA,15,PP,68,NA
4220,3,1197,1546,1159,NA,1,ES,68,NA
4208,1,345,1622,1400,1510,4,ES,68,NA
4208,1,454,1275,1887,1680,4,ES,68,NA
4208,1,703,1275,1601,1680,4,ES,68,NA
4208,2,960,1408,1887,1275,4,ES,68,NA
4252,1,661,1492,1875,1688,8,PP,68,NA
4252,1,893,1122,1118,1419,14,ES,68,NA
4252,1,958,1624,1118,1727,14,ES,68,NA
4252,2,362,1118,1122,1419,14,ES,68,NA
4252,2,514,1118,1122,1624,14,ES,68,NA
4252,2,575,1624,1419,NA,14,PP,68,NA
4252,2,741,1118,1122,1624,14,ES,68,NA
4252,3,167,1118,1624,1122,14,ES,68,NA
4252,3,532,1298,1624,1068,14,SH,68,NA
4252,3,901,1817,1257,1994,8,ES,68,NA
4221,1,31,1075,2108,1436,1,ES,68,NA
4221,1,761,1059,2109,1804,1,ES,68,NA
4221,2,161,1931,1649,1510,4,ES,68,NA
4221,2,668,1676,1600,1622,4,ES,68,NA
4221,3,89,1408,1601,1400,4,ES,68,NA
4221,3,606,1510,1600,1400,4,ES,68,NA
4221,3,1126,1676,1600,1400,4,"ES, ENG",68,NA
4251,1,260,1869,1481,1316,6,ES,68,NA
4251,1,556,1825,1665,1352,3,ES,68,NA
4251,1,897,1825,1665,1393,3,ES,68,NA
4251,2,459,1291,1609,1306,6,PP,68,NA
4251,3,53,1291,2093,1481,6,ES,68,NA
4251,3,546,1225,1213,1657,3,ES,68,NA
4225,1,209,1416,1308,1944,9,ES,68,NA
4225,1,329,1111,1547,1152,2,PP,68,NA
4225,2,166,1453,1745,1255,9,ES,68,NA
4225,2,996,1184,1111,1702,2,PP,68,NA
4225,3,278,1745,1992,1525,9,PP,68,NA
4225,3,1167,1637,1255,1758,9,"SH, ENG",68,NA
4257,2,580,1018,1875,NA,8,ES,68,NA
4257,2,602,1140,1609,1631,6,ES,68,NA
4257,2,645,1594,1688,1202,8,ES,68,NA
4257,3,238,1875,1257,1018,8,PP,68,NA
4257,3,261,1609,1631,1140,6,ES,68,NA
4257,3,856,1257,1551,1994,8,SH,68,NA
4281,1,831,1155,1718,1458,17,PP,68,NA
4281,2,487,1448,1251,1233,17,ES,68,NA
4281,2,928,1311,1577,1214,16,ES,68,NA
4281,2,1083,1229,1690,1703,16,PP,68,NA
4281,3,281,1311,1577,1696,16,ES,68,NA
4253,1,244,1825,1398,1388,3,ES,68,NA
4253,1,355,1213,1352,1346,3,ES,68,NA
4253,2,35,1665,1825,1352,3,ES,68,NA
4253,2,592,1677,1200,1229,16,ES,68,NA
4253,2,944,1215,1228,1690,16,ES,68,NA
4253,3,148,1696,1311,1577,16,ES,68,NA
4253,3,464,1228,1463,1577,16,ES,68,NA
4253,3,1150,1213,NA,NA,3,ES,68,NA
4233,1,465,1563,1092,1244,15,ES,68,NA
4233,1,687,1609,1631,1264,6,ES,68,NA
4233,1,938,1609,1537,1140,6,ES,68,NA
4233,1,983,1205,1578,1449,15,ES,68,NA
4233,1,1161,1563,1582,1578,15,PP,68,NA
4233,2,235,1563,1205,1244,15,ES,68,NA
4233,2,1108,1869,1291,1067,6,ES,68,NA
4233,3,293,1353,1537,1444,6,ES,68,NA
4233,3,1039,1154,1629,1169,15,ES,68,NA
4233,3,1074,1609,1306,1140,6,ES,68,NA
4233,OT1,275,1140,1631,1306,6,ES,68,NA
4239,1,263,1298,1457,1893,14,ES,68,NA
4239,1,758,1118,1624,1516,14,ES,68,NA
4239,1,819,1676,1622,1408,4,ES,68,NA
4239,1,1155,1887,1193,1680,4,ES,68,NA
4239,2,110,1624,1122,1068,14,ES,68,NA
4239,2,692,1298,1597,1457,14,ES,68,NA
4239,2,819,1649,1931,1510,4,ES,68,NA
4239,2,942,1649,1510,1421,4,ES,68,NA
4239,2,1051,1624,1122,1516,14,ES,68,NA
4239,2,1134,1118,1624,NA,14,ES,68,NA
4239,3,26,1601,1622,1676,4,ES,68,NA
4239,3,630,1387,1510,1931,4,ES,68,NA
4239,OT1,208,1408,1676,1387,4,ES,68,NA
4264,1,271,1574,1778,1155,17,ES,68,NA
4264,1,1056,1251,1748,1814,17,ES,68,NA
4264,2,69,1641,1018,1257,8,ES,68,NA
4264,2,363,1875,1787,1492,8,PP,68,NA
4264,2,875,1320,1018,1641,8,ES,68,NA
4264,3,417,1718,1751,1359,17,ES,68,NA
4264,3,907,1139,1574,1778,17,ES,68,NA
4264,3,1176,1202,1257,1688,8,ES,68,NA
4264,OT1,290,1574,1155,1915,17,ES,68,NA
4223,1,840,1372,1225,1303,3,ES,68,NA
4223,2,140,1272,1518,1990,5,ES,68,NA
4223,2,273,1854,1087,1272,5,ES,68,NA
4223,2,453,1226,1990,1323,5,ES,68,NA
4223,2,527,1226,1490,1483,5,ES,68,NA
4223,2,572,1238,1272,1518,5,ES,68,NA
4223,2,649,1825,1712,1665,3,ES,68,NA
4223,2,748,1238,1323,1087,5,ES,68,NA
4223,3,1081,1213,1035,1388,3,ES,68,NA
4255,1,61,1118,1624,1122,14,PP,68,NA
4255,1,335,1122,1118,1516,14,ES,68,NA
4255,1,1057,1155,NA,NA,17,ES,68,NA
4255,2,502,1751,1829,1778,17,ES,68,NA
4255,2,955,1298,1597,1893,14,PP,68,NA
4255,3,334,1792,1068,1847,14,ES,68,NA
4351,1,28,1873,1148,1239,9,ES,68,NA
4351,1,755,1726,1218,1361,7,ES,68,NA
4351,1,1092,1309,1124,1361,7,ES,68,NA
4351,2,102,2089,1726,1570,7,ES,68,NA
4351,2,147,1717,1176,1656,7,PP,68,NA
4242,2,42,1492,NA,NA,8,ES,68,NA
4242,2,797,1184,1152,1747,2,PP,68,NA
4242,2,998,1641,1875,1551,8,ES,68,NA
4242,2,1086,1994,1202,1594,8,ES,68,NA
4242,3,323,2012,1590,NA,2,ES,68,NA
4242,3,690,1702,1604,1394,2,ES,68,NA
4242,3,816,1569,1111,2097,2,ES,68,NA
4242,3,1181,1688,1492,1018,8,ES,68,NA
4242,OT1,109,1152,1747,1184,2,ES,68,NA
4360,1,305,1546,2108,1801,1,ES,68,NA
4360,1,335,1786,1488,1550,0,ES,68,NA
4360,1,909,1159,2109,1075,1,ES,68,NA
4360,1,936,1698,1412,1348,0,ES,68,NA
4360,3,62,1546,2108,1436,1,ES,68,NA
4360,3,1069,1460,1412,1698,0,ES,68,NA
4231,1,184,1696,1311,1690,16,ES,68,NA
4231,1,576,1228,1677,1214,16,ES,68,NA
4231,1,863,1205,1169,1578,15,ES,68,NA
4231,3,34,1629,1397,1154,15,ES,68,NA
4231,OT1,110,1563,1154,1449,15,ES,68,NA
4207,1,333,1854,1865,1423,5,ES,68,NA
4207,2,179,1238,1336,1483,5,PP,68,NA
4207,2,450,1226,1483,1523,5,SH,68,NA
4207,2,552,1990,1272,1336,5,ES,68,NA
4207,3,804,1087,1518,1272,5,ES,68,NA
4216,2,121,1348,1412,1460,0,ES,68,NA
4216,2,496,1550,1557,1178,0,ES,68,NA
4216,2,799,1412,1557,1711,0,ES,68,NA
4216,3,664,1408,1931,1649,4,ES,68,NA
4216,3,1120,1460,1557,NA,0,"ES, ENG",68,NA
4240,1,207,1397,1154,NA,15,ES,68,NA
4240,2,561,1629,1169,1824,15,ES,68,NA
4241,1,167,2012,1605,1152,2,ES,68,NA
4241,1,286,1680,NA,NA,4,ES,68,NA
4241,1,868,1408,1676,1387,4,PP,68,NA
4241,2,812,1649,1622,1408,4,ES,68,NA
4241,3,230,1600,1931,1676,4,ES,68,NA
4241,3,380,1931,1193,1275,4,ES,68,NA
4241,3,678,1387,1680,1275,4,ES,68,NA
